Genes log2FoldChange
CYSTM1 1.42239337514621
WDR55 1.05279608045475
PCDHB8 2.97073619003103
PCDHB10 2.19695655173032
PCDHB14 1.49654391887387
PCDHB12 1.32010440317937
CENPL 3.01914432206953
GORAB 1.42931653140546
KCNJ5 2.43553639875195
MSANTD2 1.22536492263876
TEX11 4.81647879682103
PDZD11 1.36382583669027
NUDCD1 1.57615148993224
ENY2 1.10384835230395
MASTL 1.26503803717609
CCDC77 1.58962791899444
ENOX1 2.50854411997299
SOHLH2 6.65631088760612
PROSER1 1.00572143646542
HSPH1 1.35872558377721
EXOSC8 1.04930196447397
TGFBI 1.01678510291821
FAM53C 1.06074377120838
KDM3B 1.09216178989877
EGR1 -1.92731890134071
ZFP30 1.09370695529739
UTP20 1.09470803232339
TMPO 1.04787004593767
SOCS2 -1.54193258198096
DUSP4 1.39985285316042
CHRNA2 1.57928891214283
ADRA1A -2.55707832565643
NPPB 2.42645280777763
ZNF706 1.4823655625461
COPS5 1.21507305104576
COIL 1.081194190853
c(\TRIM25\, \MIR3614\) 1.50763139148331
SCPEP1 1.20326916123693
TBX2 1.57585024973276
SLC35B1 1.03139369785057
TBX4 8.657430644988
NCAPH 3.78473777702563
LRAT -2.26413894788468
MND1 3.54840220739743
TRIM6 1.9644699327604
CEP89 1.52131739638891
PLBD1 1.13129986046162
IAPP 2.31787764530374
BCL2L14 1.69699883890824
PSPC1 1.05390994163809
ZNF549 1.0437841996176
RGSL1 3.70330076548339
LHX4 2.94202902029752
RNF2 1.00398913960397
CSTA 1.26632581252861
DPPA4 -1.02622753024039
POPDC2 1.69360618754391
KIF18A 4.13932464164678
DESI2 1.44926374002288
c(\PILRB\, \MIR6840\) 1.40474969084705
GJB6 4.08171582980667
GJA3 3.19917976270462
ADGRB2 3.78056955146944
ZCCHC17 1.12145258309218
FABP3 1.15247240679363
SLITRK3 -2.17280365829945
TMEM156 1.77545896550491
TMEM54 1.81542380677772
ZSCAN20 1.55742271025371
CSMD2 3.86368102527356
HPCA 1.74616209755501
TMIGD3 -1.15469221298347
GPSM2 1.2015944508613
SV2C 1.48546075118261
OCRL 1.57190984609778
PAEP 10.2765012509861
PLG -1.11554752446245
COPA 1.21592968892202
CD244 -1.03280470904875
ANXA11 1.05621781089094
LDB3 1.19176922287539
ZNF205 1.35237483999833
PTGFR 2.94342849804234
TRMT13 1.05868222062125
LRRC39 1.3851240794949
PMS2 1.10682958059255
ZMIZ2 1.42018876620309
KLHL7 1.04993545783616
CBX3 1.24655760514824
WIPF3 1.67056797028351
HOXA7 3.44327822197583
FKBP9 1.25773235307799
NT5C3A 1.14240784103675
ARL4A 1.48977128675055
CCZ1 1.11767872753583
c(\POLM\, \MIR6838\) 1.41995282940949
MRM2 1.03222564389137
TWIST1 2.94626051028167
SLC25A51 1.10999123234351
CLTA 1.22437105474161
SPINK4 3.58528661868174
KIAA1549 2.17138699122634
TRIM24 1.22958752668432
AKR1D1 -1.28553911719811
NUDT10 -1.95849188337868
PLAU 2.07593326434719
CHST3 1.23383937338176
BICC1 1.82061324443501
EGR2 -1.77899440393598
ZWINT 3.22298928263743
RBM19 1.21179471152954
c(\CIT\, \MIR1178\) 1.24589524957475
IFT81 1.57263596922797
ACADS -1.14837821951123
CDKN2C 3.03897812893072
BHLHE41 1.60956648641238
SSPN 1.15120815566937
NECAB1 1.81574871891383
DDX39A 2.15198143811892
PKN1 1.73275413689845
GIPC1 1.42309051995008
GUCY1B2 2.316853593032
CENPK 3.39565699044249
ITIH5 3.22747469027887
SPATS2 2.33273861485688
ORMDL2 1.23210269537768
NR4A1 -1.46811865634552
HOXC13 5.87022264856616
CDK2 1.09279332018065
IKZF4 1.05534952663917
TUBA1B 1.75973578551631
DBH -2.58356687091706
STIL 3.18956329706322
HJURP 4.67011538171381
COL10A1 2.63014083242444
RAB9B 1.41071234943361
FAM199X 1.07881991461292
MAGEA9 8.8398521084646
TNFAIP6 2.65557090672646
ACVR1C -1.00558240568899
SLC36A1 1.75445395312792
LPGAT1 1.4399307772225
KCNJ2 1.1436729788702
EXOSC9 1.32513931616761
PFKFB2 1.88576787510596
GPR83 -1.00413529069258
AGO2 1.73556054629505
c(\MXD4\, \MIR4800\) 1.2116344829897
CKS2 2.10371994738636
INHA 5.51697121291979
FAM124B 1.54219564549547
PI3 2.73301794569142
SNX21 1.02645206762103
SLPI 1.1928480091935
WFDC3 1.10954125381477
KCNS1 1.94979791577401
SLC12A5 2.20637756095968
ARHGAP40 3.55360870552753
PIGT 1.37002569141285
MATN4 3.95867679150563
NCOA5 1.08153631893643
ATP5E 1.12724154933763
PLCG1 1.67582105324876
TOX2 1.31923994195069
GDAP1L1 4.10071822644315
EDN3 2.94755659738617
CSE1L 1.34206952547402
CDH26 1.88809490054664
STX16 1.25843385685295
PMEPA1 1.80592315838165
DDX27 1.12124825440026
RBPJL 8.93035849741267
TP53TG5 1.48210911754165
PCK1 -1.64956337439013
NEURL2 1.15833117826867
MAGEA10 6.62272164605961
CHST8 3.15541556421342
IL9R 1.84464324172839
USP22 1.35250139958355
POF1B 2.31886911668756
HIF3A 1.10505673330329
LYPD3 1.67844939360785
CRISP2 7.00421952158567
F13A1 2.49620857275813
GRM4 4.22226851925274
PACSIN1 2.88467705008295
BTN2A2 1.37916821172832
WRNIP1 1.01042511361926
RRP36 1.2359307696264
BTN2A3P 1.62730091603522
SNRPC 1.55436170370863
SERPINB6 1.03399966328676
XPO5 1.66214114782777
ABCC10 2.07145021390403
PEX6 1.15759272625292
PRICKLE4 1.49231522646143
AARS2 1.49320748916112
ZNF391 2.25286018441001
RPS10 1.45386861679054
HIST1H2BJ 2.29419795682411
MED20 1.32642160190224
OR2B6 3.09315892199677
TBCC 1.41367086055059
SPDEF 3.61140424501821
TCP11 1.04779015480738
APOBEC2 2.56150721905678
KLHDC3 1.11645365051262
DNAH8 2.90849796368552
MEA1 1.44727839333845
KLHL31 1.856171026207
COL21A1 2.21681296786162
SOX4 2.05681037082779
CPNE5 1.58812761455763
SSR1 1.15121461146706
RIOK1 1.17451970782583
RPP40 1.30903322670241
DEK 1.11715712030178
EEF1E1 1.42555448225278
EREG 2.58779407185523
DKFZP434K028 1.99345733592851
MYRF 1.87849791546113
SCGB1D2 6.36784217182248
SCGB2A1 3.31238913082156
SSUH2 4.53560202981285
WNT1 2.74922394114599
MT1G -1.89829593090113
MT2A -1.94979295017694
DOK4 1.02807386146156
RAP2A 1.75185847761016
ABCC4 2.34509473357488
SOX21 4.9840543068451
C17orf53 2.71196311239953
UPF3B 1.60560370937807
RNF113A 1.11486800260696
SEPT6 1.10206739196622
TMEM255A 1.79448197890364
NDUFA1 1.25199605276142
BMP4 2.40712258644188
FAM193A 1.01581738100296
SOX9 2.01740585155893
MYH2 2.20132286980691
SLC25A35 1.06162341643718
GGA3 1.40115641433232
NUP85 1.22406730901247
SLC25A19 1.65242321401687
MIF4GD 1.21637030868864
NT5C 1.28976089222635
MSTO1 2.32924067220829
C1orf61 3.56820434588094
PPP1R12C 1.00211613324805
MBOAT7 1.27713182323526
SRMS 1.38134334852304
OPRL1 1.30727603070419
PPDPF 1.38966090137184
IL1B -1.03180992371989
PLGLB2 -1.24748752897238
PAX8 2.02397084165801
CCDC93 1.69426712275878
TNFSF9 2.07768775085483
THOC2 1.20122223712808
RPL23 1.16753692998842
CD70 2.47038710535121
SH2D3A 1.82544646304922
TRIP10 1.31901603734096
FOSB -2.66167326055869
OPA3 1.04638266115372
SNRPD2 1.70950733717546
RTN2 1.92747617712367
c(\EML2\, \MIR330\) 1.24382521931892
SYMPK 1.1013762670587
SDCBP2 1.25254751522237
TGM3 6.21942076224694
FAM182A 1.55847941784372
NAPB 1.21337101889722
CENPB 1.07330111925045
NKX2-2 4.22103379615458
DTD1 1.099049929759
RBCK1 1.46440357955477
STK35 1.36272900589963
SNRPB 1.85319763751398
NRSN2 2.10772063589023
ZNF133 1.33546236447131
MKKS 1.20193105496923
BFSP1 2.16974984073646
LAMP5 3.94613419555327
SNRPB2 1.0007263922915
MGME1 1.21514009985206
LRRN4 1.63871862270353
TBC1D20 1.07221080379026
ITPA 1.32959276517512
TCF15 2.87447492107539
MCM8 2.15001287450916
BANF2 5.68690731218058
TMEM74B 2.13902873150001
FAM110A 1.65434570952624
CITED1 2.03502427746151
HNRNPR 1.00090159945295
ZNF436 1.25437883569228
MMP24 1.20719785907446
NECAB3 2.10371536864922
ID1 -1.17758567564272
RALY 1.45344592943822
DYNLRB1 1.36523833624371
EIF2S2 1.02786029668482
ROMO1 1.33370137218493
BPIFB1 3.28193307766148
CEP250 1.79839380297327
PLAGL2 1.27622070256318
GRPR 4.83141598652523
KDM5C 1.03193416124431
XRCC3 2.05237681847715
MCF2L 1.42869142231957
PROZ -1.11755759305605
LRFN3 1.03045820219188
CAPNS1 1.13229794016135
PDCD2L 1.49880189614029
RBM42 1.25042882957265
KIRREL2 9.08810703209384
UBA2 1.01971637136502
COX6B1 1.20974471796089
FRMD8 1.10643738689963
BCL2L12 1.48137633404429
IRF3 1.38908633236494
PRMT1 1.23605741023372
RRAS 1.1076435436419
SCAF1 1.15078817807262
PRR12 1.41480921421554
FLRT1 1.93386675054123
WNK4 4.4270226791046
GLIS2 1.78690836209355
DACH2 5.88641449378363
ZNF384 1.2272919289413
SSX1 9.6225206705725
CFP -2.80732047727265
TIMM17B 1.18266495626705
ATG14 1.01218306870108
SIX1 5.84815792769108
DLGAP5 4.54581555270969
HSPA2 1.06094733841573
PZP -1.58313487649414
PRDM7 4.26834302243779
c(\OMG\, \LOC101927057\) 1.53262962387463
WDR60 1.05200288022273
AIF1L 2.23606523265196
CTAG2 7.70378246760838
AVPR2 2.24828037833932
SLC10A3 1.22150535039604
MAP2K2 1.35576915511515
TMEM35A 2.79478176068511
NXF5 4.02182290563722
CANX 1.12620916166279
RGS13 2.80714129724921
TRAF2 1.85153670114117
MASP1 -1.03431939210398
ATP13A4 -1.10638845009923
TSPAN8 2.45672584520293
RAB3IP 1.10040979305617
DYRK2 1.36968270354312
TAS2R4 2.29050490594425
TAS2R5 2.03471318354421
IDUA 1.47660714546902
SIN3B 1.2280598390095
EPS15L1 1.39482753983651
F2RL3 2.98227978384241
SYNGR3 2.68519540959877
PKMYT1 3.26964500594248
WFIKKN1 1.38637714843568
FBXL16 2.98110387045941
CHTF18 2.42806694524745
SMARCA4 1.67422659936016
TUBA4A 1.17692423141201
VIL1 1.39465353811765
TNFRSF19 2.95036310366882
ZNF835 1.62990998798984
c(\SHFM1\, \C7orf76\, \LOC100506136\) 1.19427186355187
HIP1 1.0763048286415
STEAP4 -1.07213912113167
GNAI1 1.0296976008626
PMS2P3 1.45759802074938
SGCE 1.30034990800661
LRFN1 1.74897708468768
ZFP36 -1.50140901488518
PPAT 1.06740988010871
TUBGCP6 1.26700574786155
ADM2 2.87052859940093
ASPHD2 1.25660033886691
VPREB3 1.10702714920741
SDF2L1 1.50907034577981
GAL3ST1 3.33459063043855
YWHAH 1.06653305380534
GNAZ 4.25917215730574
MGAT3 2.14572205963153
A4GALT 1.67787721796407
RFPL3 1.47508972680833
MCHR1 1.82121131885394
BAIAP2L2 3.71270199966355
GALR3 1.93381988288899
C22orf23 1.74272915664493
c(\APOBEC3A\, \APOBEC3A_B\) 1.12851104593636
RIBC2 3.79889427696605
KRT17 1.54786298975178
SPECC1 2.29986238017835
CPA4 2.81305379428634
ATP6V1F 1.41384350557385
LSM8 1.3577204737273
CDHR3 1.2054782001805
PRKRIP1 1.52165562455291
VGF 6.2802331811958
PODXL 2.27280908580341
STRIP2 3.44148211820024
IFT22 1.17836788536806
FLNC 4.05720119642294
LRRC4 -1.20128196428557
CALU 1.14672314820746
CCDC136 1.64295816555798
SMO 1.46784531667207
IRF5 1.26008258102605
LRRC17 1.13479896628896
FEZF1 6.18896473549731
OPN1SW 1.21315656554997
MRPS12 1.35725767198509
c(\HOXD1\, \MIR7704\) 6.71333395982391
HOXD3 5.09079023418916
CHN1 1.90116848802322
GAD1 5.62694398097015
OSGEPL1 1.13697681046334
HOXD9 5.24049418502716
HOXD10 5.30410702817195
HOXD11 4.72133134286648
HOXD13 4.17267889490432
SNRPN 1.17329314641118
ARHGAP22 2.07260714463827
MYO5C 1.54659902603521
TMOD2 1.17884645170924
DLL4 1.76888556354342
KNSTRN 1.68008201672475
DUT 1.43145556475742
CLN6 1.5048720468209
LOXL1 2.22881507374124
PALLD 1.34207031579208
BBOX1 -1.1387420977255
KCNC1 4.89330285237984
TPH1 2.62903524890263
E2F8 4.40796334318638
FAM64A 2.65996009995286
SHBG -1.26934074467652
PHF20L1 1.08907823953614
PUS7L 1.10519092083047
KRI1 1.22322311949884
ILF3 1.57533835775918
AP1M2 3.66202656029767
ADCY4 1.22813588697676
PARP2 1.33657268935902
EGLN3 2.25326675053464
MIS18BP1 1.27407288273715
RNASE1 1.51215010376108
NEDD8 1.10580759567802
DAD1 1.00087843227397
QRICH2 2.1302614477031
FOXJ1 4.07994725887107
RHBDF2 1.77726704347041
FGF13 2.52624833199773
CDKN1C 1.15241728373334
SGO1 3.77631715898162
VCY1B 12.0095160145311
VCY 11.9890988022683
CDH15 1.38552384635667
DOHH 1.0643429823454
MAU2 1.14539665337035
PLPPR3 2.316801312962
ABHD17A 1.24989252836291
SYT5 2.56468587172666
TNNI3 4.20370387800995
CBFA2T3 -1.26190511000832
PUDP 1.04012258531946
PRRG3 2.56968891101232
c(\KCNA6\, \GALNT8\) 1.17801428206977
KCNA5 1.14549056577362
FAM155B 3.41705316245655
MOSPD2 1.02584246124098
DOCK6 1.50537111092066
ANGPTL8 1.22532243574692
CNN1 1.53911980483541
THEM6 1.34132892889901
EXOC3L2 1.10247927915962
TOMM40 1.56808020148128
LRCH2 1.38770888621806
DPP6 1.33385628543489
ACE2 1.15977083143157
FAM98C 1.07311984739523
SAFB2 1.01279177480137
RPL36 1.16952962617903
ATP8B3 1.78603974736502
GDF1 4.80826788957996
NCAN 2.63653959268629
KIF1A 3.50387333509909
GTPBP3 1.312731321238
PLVAP 3.4976477433991
NSUN5 1.47281267305072
USHBP1 1.04884918728102
COLGALT1 1.26247626989872
DDA1 1.12107972287406
PGLS 1.00688937885399
LSM7 1.2631571203971
TULP4 1.13060678022536
ACTN4 1.10798157484863
STK33 1.57824840504112
ARPC1B 1.44866156629952
UNC13A 4.36323799774248
MAP1S 1.10274847945267
KLHDC7B 2.10991333719983
SSBP4 1.29440869037096
LSM4 1.64518731145484
TRPM4 1.08141772049609
SULT4A1 5.07809736627826
SAMD10 1.60372424877863
TNNT3 3.38790374466938
TNNI2 3.14870080037222
c(\H19\, \MIR675\) 1.79743427086818
COL5A1 1.74522795065043
CALY 4.65434064904293
PAK4 1.16938619071932
MNX1 5.47708068607602
ZNF337 1.51877113331042
CEP85 1.56946210785136
c(\TAF4\, \MIR1257\) 1.11504646690386
GATA5 1.64683240522652
RBBP8NL 3.09610113629964
c(\LAMA5\, \MIR4758\) 1.47107916793035
ASS1 -1.20632816977539
PRDM12 2.51889631530796
EXOSC2 1.02604267280087
FIBCD1 6.79606458662021
PRRC2B 1.16909215851297
UBE2M 1.31272461527568
TRIM28 1.44195371014281
ATG4D 1.03874229637751
TMEM160 1.22284332999438
NPAS1 1.21826276130371
MAP3K10 1.39408936669629
ARHGEF16 1.69218487174018
SMPDL3B 1.86385148165529
HIP1R 1.2228628489397
EIF3G 1.03920918479395
DNMT1 1.93580639289518
ZNF426 1.10882829509304
SLC6A8 3.70231610784235
PNCK 6.4292023609833
c(\DKC1\, \MIR664B\) 1.28511290374487
PLXNA3 2.15250564535238
DUSP9 5.87317799607233
SLC7A10 3.22879803702505
C12orf65 1.04043334344945
NOL11 1.03965174870826
PKDREJ 1.43795734146782
HSD17B3 1.79973155517609
HABP4 1.18033595401116
POLN 1.57267377474901
ULBP2 2.09232443056937
EPS8L1 1.66689616946127
TTLL9 1.3199465549345
BPIFA2 8.28899577189593
RBM39 1.04881529207396
COX4I2 3.41717638765754
ZNF341 1.85009148782222
EDA2R 1.71197839595655
ARHGEF9 1.03361092418385
C1QL1 4.59516343882584
GFAP 3.01207055949144
PYY 1.29499571422702
HIGD1B 3.40307849506568
ATP6V1E1 1.10147441706471
TEX101 4.2446114072701
CCL25 7.4071354865719
GINS2 2.49620512629075
PRR7 2.02364962233544
IDO1 1.48945889977605
GJA9 1.48468466622721
c(\RAB11FIP4\, \MIR4724\) 2.54394977904129
TRAF3 1.22470093708551
HAUS8 1.00196159998052
SLC6A6 1.62461970567871
KCNC3 1.33594898047045
PDLIM4 1.1294936756656
KIF3A 1.37146542724487
TUBG1 1.79431782050344
PSME3 1.19553052101063
RPL27 1.25055460311022
ACLY 1.75743703873198
VPS25 1.04638960355972
RAMP2 1.16261073610103
AOC2 1.17441148099609
EXOC4 1.02667557322035
ACAP3 1.2420084808193
C1orf159 1.24987392536166
KREMEN2 3.46644170749779
THOC6 1.13409730048232
TRAF7 1.19547402799061
BARX1 3.01134441350588
NPHP4 1.00109214153996
MAP1B 1.80169726645636
RHOXF2 8.14922296679789
CKMT2 3.24252034731585
ZCCHC9 1.12520573736299
TNS4 1.39497862856
TOP2A 4.7414820536495
STARD3 1.11423560812409
PPP1R1B 4.71457492194078
KHDRBS3 1.14813287367454
CHD1L 1.38290420281799
PIAS3 1.83773094208566
PRKAB2 1.32539732890829
CLUHP3 1.09148302472568
ZSCAN5A 1.04959383933579
SNRPA1 1.34154018776468
LLGL1 1.62123958517529
LIN28A 4.70515927677547
FAAP24 2.16540260279955
ABHD12B 2.07196511783791
LGALS3 1.30549818509291
PODNL1 2.66742107286904
FBXW9 1.30874213571453
C19orf57 1.7704184355104
DCAF15 1.17593636870719
RTBDN 6.09893038378646
MATN3 6.0040419067137
SLC6A11 3.05412854383975
PPARG 1.23073710800563
NUP210 1.61134253597816
FCRLA 2.21492480602721
HSD17B7 1.24213098382151
EMILIN2 1.50971601696571
ARFIP2 1.07040107016019
HHLA1 1.66650852762678
IQCA1 2.31464149603021
RAMP1 1.69009641617739
RAN 1.23473296201792
RAP1GAP2 1.49959635662162
MYBBP1A 1.00194795973489
TBC1D14 1.02758781462152
PNISR 1.03760884646891
POPDC3 7.51495479638696
SEC61G 1.27099544645907
FIGNL1 1.85244940623202
FTHL17 9.35341291308353
JCHAIN -1.07747206263482
ITGB4 2.42618602290073
UNK 1.39454540364989
TRIM47 1.63766928363557
ZRANB2 1.10124031290079
GUCY2D 2.74156925312973
VPS13B 1.22125599844261
REEP2 3.76746256829834
HSPA12B 1.37242310762276
PCED1A 1.49603210270369
SNAP25 2.57642251520279
BTBD3 1.1934929540487
PCNA 1.78624786665738
POLR3F 1.18007727447981
DAP3 1.38189313000839
RHBG 3.22726431136466
KIAA0907 2.04356998829026
ATP1A4 2.35115495671964
NES 2.017587055393
BCAN 4.93045310555665
ARHGEF11 1.85591307578736
RAB25 1.65774751884385
IGHMBP2 1.37109183921428
ALDH3B2 4.51309224190764
TESMIN 3.02194116136207
DPH2 1.46723974341851
NASP 1.27435061782728
MUTYH 1.2041069034452
LPIN3 1.13729130847508
VSTM2L 1.21251920896921
OSER1 1.03215471691227
DMGDH -1.06054736550906
AP3B1 1.28936791427301
SLC14A2 1.95991845961394
FBXO44 1.41992542442513
PDE6A 2.03393514578254
ATP8A2 4.18096641918145
MTUS2 -1.39389908584822
RNF17 6.67628128698599
CHRM3 2.06355724331343
MYH8 2.69058149943213
CHI3L1 1.78109306732791
PIK3C2B 1.64740402920044
DSTYK 1.76091575797487
CHIT1 1.65522499537372
SLC41A1 1.74272028701832
LGR6 1.38230541660948
TMCC2 1.27370465789105
DCLK1 1.98431215598244
TRPC4 2.06963113247423
POSTN 2.27244325712348
RFC3 1.80047066619091
BEX2 3.23562851908216
BEX1 2.51094130590948
FAM104A 1.05862286114365
EPHB2 3.16179422323341
BTBD2 1.03123747211054
KMT5C 2.20543020458677
ZNF414 1.13912907301076
PDE6B 1.15462805367379
HSPBP1 1.07871284838551
CSNK1G2 1.0745804366487
SLF1 1.1264682193356
LGALS12 3.33502370546265
MED10 1.06790504849668
PDZD2 1.80744934013115
MORC2 1.21160134492584
MYO18B 8.10920555656286
C1QTNF6 1.89751289091966
ADCK2 1.27611585935242
KRBA1 1.83608943802343
ZNF767P 1.66555752033942
NTS 7.61109866046465
DYDC2 4.0449575430591
LARS 1.38800826474356
SPINK5 3.89879639718756
LRRCC1 1.00950566572983
E2F5 1.64746199467458
SWAP70 1.27321685383747
LYVE1 -2.23506216442589
AMPD3 1.1235789670158
ZFC3H1 1.24139107808652
TEX15 2.94916422521824
DUSP26 2.1722916485861
DPF2 1.30272150939665
MEN1 1.01640222635905
CATSPERB 2.19313178286584
TTC9 2.34172085484784
LOXL2 2.36537285185286
ADAMDEC1 2.1811338760525
MRO -1.66936491440279
CCNB1 4.0638766460246
CDK7 1.21802965871327
MEIS2 1.22177280847582
TRPM1 1.33670733450678
REG4 3.07919575507274
SYT6 2.16460550781085
VAV3 1.23753913195344
PSRC1 2.38903847357717
SORT1 1.86856798452235
WNT2B 1.13506046751354
PTGFRN 1.46846233082221
TRIM45 3.09381673885677
AP4B1 1.04297625989551
FKBP11 1.60015980272408
TMEM106C 2.19037582086694
PLEKHA8P1 1.49545599816507
RSAD2 -1.14509436896984
MYCN 4.41687676472555
SAA2 -1.74500109258767
NAV1 1.32938797076726
TIMM17A 1.05852737445572
CRB1 1.56244778024884
ERN2 2.1646217742001
NARS 1.01966076617424
GRP 5.08647696858982
RBM17 1.02352497240687
ANKRD16 1.10780953499439
TMEM241 1.12310037760268
KCTD1 1.56717631025538
RERG 1.3868145988034
LRP4 2.45179913762813
MYBPC3 2.40077841740083
FAM127A 1.41115638440244
RBMX2 1.13469294833893
STK26 1.05425066517729
PIWIL4 1.31026868595357
MTNR1B 8.5954173491934
SPOCD1 3.51133522998134
CDCA8 3.99265781064077
GNL2 1.00079777196013
DSC3 1.70675643659776
DTNA 2.25788864378203
FHOD3 1.67129001556997
TPGS2 1.50494703595641
DAGLA 2.12073623971425
DHX34 1.84175918387386
FADS2 1.07988617835688
c(\TMEM258\, \MIR611\) 1.21390349679291
C5AR2 1.51001079383372
TMEM165 1.34696964020546
COL4A2 2.33505296173543
KDELC1 1.29466352933528
STT3A 1.18400163072973
KLB 1.03653024444197
NREP 1.48156436633836
C9orf40 1.4450786500999
GOLM1 1.9642708946134
CCNJL 1.818796277326
MSI1 4.08414985336212
TBX3 1.13085407992229
HRK 3.6733557035205
RNFT2 3.37468804628819
P2RX4 1.29399466276789
BICDL1 2.95480974388757
DTX1 -1.14311313408792
DMTF1 1.36184467950803
TMEM243 1.02787756085656
CD36 1.26515824429936
SRPK2 1.01814370049516
KCP 1.62773020761856
TES 1.39481819468896
ADGRB3 -1.10261756675938
KHDC1 2.58968546437742
CEP162 1.21332251051399
MRAP2 4.67396315455905
EPHA7 1.96575614117204
CGA 2.31243281636398
GJA10 8.43103333905007
PRR5L 1.78610566391036
PHF21A 1.29035604778307
NAT10 1.06616788047828
EHF 2.35067134606183
CAPRIN1 1.04330269364998
ATP5G2 1.00243932782309
CD63 1.1118086239508
PRPH 1.25740061265014
AVIL 2.58847407587702
AMHR2 -2.07847151134713
GDF11 1.20534847537608
GLS2 -1.37266881382276
ITGA7 1.39190639098545
AGAP2 1.19233576963109
KRT85 3.30385286777761
CDK4 1.34148655619043
TROAP 5.00716988635066
TSPAN31 1.01021033786146
B4GALNT1 4.54683457766508
TFCP2 1.03256378853547
FAIM2 1.77327152576954
ESPL1 2.19638927324405
ZC3H10 1.11961542626599
HNRNPA1 1.35641336319484
SLC26A10 3.32798204010391
KCNH3 2.17202932360887
PKIB 2.20053788090377
SMPD2 1.26612982356723
MICAL1 1.67426450685223
SEMA4F 2.1186170218139
SMYD5 1.42563104959898
EMX1 4.55003874858133
GNS 1.05199213712517
MPHOSPH6 1.03476837176092
CHST5 4.49599863030076
KIAA0513 1.30816824117292
FBXL8 1.19221780739952
FHOD1 1.26543438602019
CCDC102A 1.27026067094478
SLC9A5 1.17314643530183
ZNF670-ZNF695 2.60089420324022
PCNX2 2.04354194838393
URB2 1.13660793741962
CAPN9 3.61792540569286
COG2 1.71052888870934
NTPCR 1.40556653767794
GLUL 2.66658434129186
STX6 1.53559058643289
DHX9 1.04013720297968
KIAA1614 2.5476837794189
CEP350 1.16353405283534
FAM129A 1.34260008290406
PIGC 1.76133501212781
LAMC1 2.1559152622282
CHRND 6.77414715481674
TTLL4 2.2155802528231
HTR2B 1.31484068600519
SERPINE2 2.01104904020498
DNAJB2 1.18482063796887
ARMC9 1.81610821600919
TSGA10 1.11724799290741
ANKRD36 1.40875522387254
ALDH1L2 1.60842514213411
STAB2 -4.22581481329053
USP44 1.06675688544355
CKAP4 1.7274954351249
PLXNC1 2.46703679124708
DRAM1 1.23161967391646
NEK3 1.23001090241625
CKAP2 1.96392141508867
THSD1 1.04625266618145
BORA 1.44412004208979
RCBTB1 1.11497842589208
SCRN1 1.63040570227268
C7orf25 1.28879371412352
SPDYE1 1.23144715275224
IGF2BP3 4.77467044389297
NUPL2 1.26238458731797
IL6 -1.38482888721451
BZW2 1.4066291265361
DGKB 1.20500431193663
c(\DBNL\, \MIR6837\) 1.21760032200481
TTYH3 1.78937488773391
CIDEB -1.05575274378038
ZFHX2 1.48920963289761
ADAMTS7 1.59432915676169
ABHD17C 1.44770408187507
ALPK3 2.74900204002142
CIB2 2.38264069421696
MYCBPAP 2.48209345098365
DCAF7 1.01265570718897
BRIP1 2.1261888777428
KAT7 1.07670770011313
ACTL6A 1.33365654449454
MRPL47 1.04391783062477
GALNT5 3.30885581876292
EPRS 1.48488113526632
VPS45 1.81055397425278
RPS6KC1 1.34758863333457
IL1RN -1.49022606415823
SMPD4 1.12320794190053
SAP130 1.3097991215732
BIN1 1.15419993225269
HS6ST1 1.03255498681989
UGGT1 1.29273592736278
STAM 1.02356752844158
GAD2 5.19179277391536
TXN 1.38400375981564
SMC2 1.67924394046265
RALGPS1 1.49379646083014
ST6GALNAC4 1.68802357105032
DAB2IP 1.372760709089
STXBP1 1.32481067415494
CDK5RAP2 1.28748000769488
ZFP37 1.26200976498236
ZNF189 1.26896873568859
KIF12 1.29441804746101
DPM2 1.34474160012158
GABBR2 4.78657922293719
PDCL 1.07907952377284
RPL35 1.07470012969769
CTSV 5.40992163376887
LMX1B 2.46999509191776
ENPP2 1.15472284193405
DSCC1 2.8161360067395
NOV 1.93036225585673
IL11RA 1.01858698548713
UBAP2 1.35385238869543
DNAJB5 1.04775309419311
SPAG8 1.29995063043145
TMEM8B 1.045284134421
ARHGEF39 1.91119182661077
IGFBPL1 2.86121878003623
RPS6 1.00178801266826
FOXP4 1.19609287479147
PPIL1 1.30683636245731
ZSCAN9 1.67321191657362
TFAP2A 3.01636711029814
YIPF3 1.16919054956295
TMEM14B 1.02312760504947
FRS3 1.49950996462511
TJAP1 1.3991207128705
CAPN11 2.63623536761838
TINAG 7.60015527256499
KIAA0319 3.15822792603773
SLC22A23 1.44437992415825
TUBB2A 1.01200657704825
LRRC1 3.01142689638361
GCM1 4.40680511590549
FOXF2 3.49537369418607
TUBB2B 1.07448314174862
UQCC2 1.7699626323889
HMGA1 2.44785968120187
TCF19 3.51301650090373
FLOT1 1.1305434347863
MDC1 1.40984959398506
PGBD1 1.72047615145746
ATAT1 1.79591556229473
CLPS 12.70228107861
NRM 2.24993640302667
MTCH1 1.15137316389117
C6orf52 1.65391612168969
FHDC1 2.84319797604542
PI15 4.83813345478339
GGH 1.54266610913687
SLCO5A1 2.12219638044985
SULF1 2.23220819016375
TGS1 1.04919354466008
TMPRSS4 2.19313484276147
BUD13 1.11867699209512
TRPC6 2.84812071323392
MMP7 1.81415900600131
C11orf70 1.17425369163503
