Genes log2FoldChange
FAM208B 1.99250209931341
XPNPEP1 1.85554788740654
SMC3 1.70988341481246
SHOC2 1.41700933479256
CCDC6 2.71543775966676
CUL2 1.2607457951362
UBE2S 3.00570736339169
c(\RPL28\, \MIR6805\) 2.06282471475703
ZMIZ1 2.56157847525663
DNAJC12 -1.4488736349953
PBLD -2.83254761681544
TSPAN14 2.33621834591353
TBC1D12 1.55468712183769
CYP2C18 -1.92269245010758
KRT23 7.27505583063052
NUFIP2 1.57915161776939
GIT1 3.05229059186675
RPL19 1.79005992069692
FBXL20 1.50614187930605
RUNDC3A 6.10949774933293
UBTF 1.60889792744709
PSMD3 1.11093754241906
c(\CASC3\, \MIR6866\) 1.96986121013617
RAPGEFL1 1.51792574865991
RGS9 2.56508196817717
RNF43 2.03212091899026
c(\WNT3\, \LOC101929777\) 1.02129276687066
ASPA -1.94640340904294
RAD51C 1.72511398049536
SEPT4 -1.2311051538015
TRIM37 1.88116957432095
DHX40 2.29172113443162
TUBD1 1.58901229281963
KPNB1 2.00026007508817
GOSR2 1.38530843762087
RPS6KB1 1.34117237348269
TRIM16L 2.14466315393976
CDK5RAP3 1.8332308989267
CBX1 2.58050855088914
RECQL5 1.97441979911706
INTS2 1.83568672509014
CAMTA2 1.8725250741179
MED13 1.05222493793179
HOXB6 4.35697690412206
PFN1 1.60149342814701
CHRNE 1.12028871756179
RAI1 3.24136145343878
C1QBP 1.24985991260448
SLC6A4 4.09148750521658
BLMH 2.1571713105916
CPD 1.8083889756078
GOSR1 1.23645507751924
MED31 1.4138068939107
DRG2 1.47009965549695
FTSJ3 1.90908722625044
AKAP10 1.94206982416077
SMARCD2 1.41845258188956
ICAM2 1.62121298437396
SYNGR2 2.86314244179876
B9D1 1.9047725482994
UTP6 1.59514405810733
c(\DDX5\, \MIR3064\, \MIR5047\) 1.20670514160647
C17orf75 1.57389986645774
PSMD11 1.47723236369373
LGALS3BP 2.8360603419564
CCL7 5.15756243439571
CCL2 1.92289800548882
CCL8 1.91052551067264
KAT2A 2.38010004935278
RAB5C 1.55600211401542
HSD17B1 1.61239412487117
CNTNAP1 1.90906267745174
ABI3 1.53429085734988
EZH1 2.25478408946607
DLX4 6.63527169819328
PPP1R9B 2.30162921390017
COL1A1 3.38129746903638
PTGES3L-AARSD1 1.57574137025083
VAT1 2.14275117808037
LRRC59 1.71545568451384
ALOX12 2.19097957677666
HDAC5 1.44664087381201
ABCC3 2.01689790487399
LUC7L3 2.01681766570187
MPP2 3.31376728471879
SMURF2 2.48361947170831
DUSP3 1.18375788180463
CACNG1 5.28502313456377
EFTUD2 1.98983338857513
HLF -2.1262920622238
SLC16A6 1.56381389937485
PRKAR1A 1.03661249606913
YWHAE 1.33851800947584
MMD 2.57452649660718
RANGRF 1.8444209001133
DPH1 1.15758517787755
DHRS7B 1.65161564481794
WSB1 1.84712016605822
c(\SLC9A3R1\, \MIR3615\) 1.60125864676686
NAT9 2.12262017624798
TMEM104 1.44489729063961
VTN -2.00819876712731
TNFAIP1 1.23038403196855
IFT20 1.10091756766021
CDR2L 4.4580479669423
PMP22 2.30084090240075
FOXN1 7.57206727157686
UNC119 1.90109380418526
ALDOC -1.36607596823176
SUPT6H 1.38548531377684
c(\RAB34\, \NARR\) 3.93061336125108
PHF12 2.05040055246896
UGT2B10 -5.61954313755107
USP46 2.13598442814247
SULT1E1 -2.76056860725515
ODAM 7.94322908752813
NMU 14.4206080277291
KIAA1211 3.70940665093324
LAMTOR3 1.1646782378801
PF4V1 3.93595926715798
NFKB1 1.34344783157151
AREG 3.13071285587038
MANBA 1.87891611725862
MAPK10 2.65353124093596
ELF2 1.07137503414356
TBC1D9 1.41721384507024
INPP4B 3.58035136179896
GAB1 1.37887692223218
RPL34 1.38688057462289
WFS1 1.61331671775797
GAR1 1.60335555488725
FRG1 1.10123981787889
CLCN3 1.87674013928176
AADAT -3.11289639486753
GALNT7 3.78887165845411
DHX15 2.00634794781843
SOD3 2.37856143067904
CPZ 2.04355745804004
SLC2A9 -2.81700796016935
NEIL3 4.25745572459321
TBC1D19 2.27505504214923
CLNK 2.7223592465893
WHSC1 2.82129128977397
STIM2 1.55985222593218
MFSD10 3.94487392906682
GLRB 3.18911541343519
BST1 1.79137043638038
HGFAC -4.31285277297882
SNX25 1.29940225571835
LRP2BP 1.47914695784607
KLHL5 1.38992916121003
NCAPG 3.5744604763944
CRYAB 5.14717534577988
HTATIP2 1.28561975070285
CTSC 3.72901932879386
CCDC34 3.1444142862165
ZPR1 1.37656595545223
FNBP4 1.96452874535781
SC5D -2.77655647650886
C11orf63 3.4503411990179
HSPA8 1.47962575562463
P2RX3 -2.16244232099937
VWA5A 2.1152534625094
DNAJC4 1.01464331788381
SNX15 1.50156703406515
LPXN 1.73275325699022
DTX4 1.66380028445271
EHD1 1.63741937048188
UNC93B1 2.36182884578395
KMT5B 1.31753587127043
PPP6R3 1.58486062415672
ST3GAL4 1.4720596480113
CCND1 2.22900134555854
CCDC86 2.07927771683711
PRPF19 1.24834833588899
TMEM109 2.19418999564803
HPX -4.60658335120857
TRIM3 1.7945583574002
CHORDC1 1.29683761195752
FOLR1 6.51388501520706
ANAPC15 1.23674381757874
ARHGEF17 2.62869969165042
APOA5 -3.63165538944225
APOA4 -3.41509623526585
APOC3 -4.25363790865607
CEP164 1.93227410070277
RNF141 1.08428598448654
CEP126 3.46323792531289
EIF4G2 1.60243553835602
GALNT18 3.31867187435476
DDX6 1.57101464604533
UPK2 3.28355050923997
CBL 2.50454212421128
NECTIN1 3.60128657718013
HIPK3 1.00007769572492
KIAA1549L 5.63054814067102
FBXO3 1.03838177641918
SLC1A2 -4.22263557116125
COMMD9 1.04022957965158
SLC15A3 1.35271619881269
CD5 2.27399629729765
SCGB2A2 12.7611392573742
MDK 4.90769435741387
AMBRA1 1.52681007589493
MADD 1.79713314724307
PTPMT1 1.29351353976371
NAA40 2.81738191347556
CARS 1.20549391587825
SLC35F2 4.30820947569624
CALCA 5.96799944120699
C11orf58 1.3655266923414
PITPNM1 2.85058088736571
RPS13 1.59884702638901
AIP 1.42623772948785
NUP98 1.019942075708
c(\NDUFS8\, \MIR4691\, \MIR7113\) 1.47770834293133
TCIRG1 2.2157364581504
CHKA 1.69803427054764
GTF2H1 1.39535579119497
POU2AF1 3.94939576926013
PTPN5 4.65683339264891
VWF 2.11510064559193
PSMD9 1.55335584265469
P3H3 2.39291359773001
PPFIBP1 1.75546201491867
PRPF40B 2.45572093984763
PRDM4 2.49425765169272
SELPLG 1.7651998839622
CORO1C 1.12244254876659
ASIC1 4.28097657118904
DAO -4.68210078456309
CAPRIN2 2.2570118897916
KCTD10 2.38183240491257
SLC11A2 1.30641487503658
MLEC 1.32167787440032
CSRNP2 2.00826825339354
CAMKK2 1.43690899169352
IL23A 3.24779659268059
ATP5B 1.17577953950102
PTGES3 1.54624482570117
BCL7A 2.54470478640531
RSRC2 1.59619442089457
CYP27B1 3.31750117881106
KRT18 2.28151327745946
ACSS3 -2.59923230382072
GLI1 2.81230196247511
PPM1H 2.46492350283503
METAP2 1.2155192879608
LTA4H 1.56141248491611
ELK3 2.03027789685372
SLC6A12 -4.33186959379158
MAGOHB 1.71769813525076
TRPV4 2.14107934691467
c(\ITFG2\, \LOC100507424\) 2.54368160899279
FOXM1 4.98014890176255
PARP11 1.13809865641232
ARPC3 1.69698912700014
VPS29 1.08529160304741
RAD51AP1 4.19535916216508
CUX2 -3.43160695100214
MANSC1 2.95773981385702
ALDH2 -2.72092606970214
GPRC5D 2.88229212575673
NAA25 1.85915522914673
SCNN1A 4.28582664577532
LTBR 1.35919582817434
OGFOD2 1.30335286234938
CDK2AP1 2.42181437537668
OAS3 2.5489693247252
OAS2 1.71376833714993
MGP 3.23794374192737
RASAL1 5.38690033592787
ARHGDIB 1.67869893338817
GTF2H3 1.43333813511515
EIF2B1 1.413071802301
DDX55 1.76028413991039
SLC38A1 4.56277434952542
C12orf49 3.89767258718574
VDR 3.33177932974339
FZD10 6.55547734262377
RFC5 1.74098941646929
STX2 1.74492619594866
COPZ1 1.87120861673991
TBC1D30 3.63054597405525
CAND1 1.53206576329688
RAB5B 1.30020772241105
MDM1 1.84357272471432
NUP107 2.68410490015304
CNOT2 1.73744323364998
TIMELESS 1.69757831750451
CPSF6 2.4218751087726
KRR1 1.19028593982038
MRPL51 1.36949950370636
GAPDH 1.9163830773083
NOP2 2.13343115559662
CHD4 1.99225453671467
ACRBP 2.22444752003193
COPS7A 1.2319449837884
ING4 1.71163892038725
GNB3 3.23763830485421
CDCA3 4.60756649348575
USP5 1.71535738392893
TPI1 1.43731788278049
GNPTAB 2.15988100988542
c(\SPSB2\, \LOC105369632\) 2.896696788274
ENO2 4.13042342267487
ATN1 2.70088016284652
C12orf57 2.00725965524542
PTPN6 1.90853641673939
SLCO1B3 -4.52978254941309
APOBEC1 12.6985236972936
SUDS3 1.57557499805656
GOLT1B 1.70641983528111
GYS2 -5.40076224616685
LDHB 3.42100296989158
PRKAB1 1.60454418962049
ST8SIA1 2.88849559139405
CLEC4A 1.61364430880239
C2CD5 1.98687700653309
AICDA 6.43322676119941
RAB35 2.03337826738995
PHC1 1.91300853683583
RFX4 3.59671179517714
RIC8B 2.60937542207067
SRSF9 1.51754980657646
COL12A1 2.74406876712581
BTN3A3 1.56343509577889
DSE 1.56343874227487
MAK 1.78414870603673
TMEM14C 1.36513494326699
PAK1IP1 1.3597795687174
NEDD9 1.50369880368959
ADTRP 2.97147390466438
MCM9 1.15409209930157
MAN1A1 -1.84737377879856
GABRR2 2.30474542376419
HDDC2 1.93627271900055
NCOA7 1.95535660189487
UST 2.26225934972531
ULBP1 5.85509251983112
FBXO5 1.54722691069535
MTRF1L 1.08688957472875
PPARD 1.50642713197485
FANCE 2.58073782912977
KCTD20 1.0400506306649
STK38 1.95647162502999
SRSF3 1.57996850078256
MCM3 3.38634736803858
RNF8 1.81204069951391
PHACTR1 1.78410637661912
MDGA1 3.03814280166889
FBXO9 1.12424060426178
CD83 1.35638660724
GLP1R 6.75925203443435
SAYSD1 1.37062942046935
CAP2 2.06834766796073
ZNF451 1.13416945481208
RAB23 1.75756273323716
TSPO2 3.32978715605393
GPR63 4.34936691448392
E2F3 2.65934038821308
ASCC3 1.08910028626497
BVES 3.15605864181808
COL9A1 3.37738034774968
MED23 1.43831061679106
GPLD1 -1.79456358466497
ALDH5A1 -1.84605396862061
VNN1 -1.47390802084034
VNN2 1.84351009347121
SMAP1 1.53004334521921
RPS12 1.89051930394475
C6orf62 1.75771819730858
B3GAT2 1.52883438708645
GMNN 4.55431318287486
EYA4 2.57533538377828
SLC17A2 -3.5913514685737
TRIM38 1.72935324851967
ZBTB24 1.67526365733174
FIG4 1.44222934203288
PERP 1.57739837950774
ARFGEF3 5.43327686415396
SLC16A10 -2.36225177785731
SLC39A7 1.68481053645903
CCR6 2.92111459136012
UNC93A -3.67299740457227
PHF1 1.61698386234691
CUTA 1.02820052904356
PDE10A 3.32591068129477
MDFI 5.69960148253568
TFEB 2.27904538905156
SMOC2 2.40741730698881
CCND3 3.4725209631582
BYSL 2.57426320464945
FAM120B 1.03263346086024
TBP 1.27377564174502
PRPH2 2.01533361967069
GLTSCR1L 1.76794197239437
PPP2R5D 1.44950431067157
PTK7 4.76422246862173
SRF 1.37010338633798
CUL9 2.0314163665281
DUSP22 2.02313250816096
EXOC2 1.34858058824439
GMDS 1.90746117414643
SENP6 1.1328788252043
IMPG1 2.63160284505641
VEGFA 1.88258320520947
PRPF4B 1.78644590103822
TTK 5.0805429586357
SLC29A1 2.012064763554
BTN2A1 2.4078290743717
LAMA4 2.50931306793646
CLIC5 2.22808507800373
FBRSL1 1.38777831841311
ENPP5 4.46062985180328
LY86 1.73997202498403
PRSS16 6.78322195612275
TBX18 4.40612569148908
ERBIN 1.32749937010266
PCDHB2 4.77501306393142
HARS2 2.04797930094449
CEP72 2.80676286896353
MAN2A1 1.13482703234182
PAPD7 1.22820044046454
GHR -2.99666894994229
HMGCS1 -1.21813620910269
DAP 1.39861514277411
NME5 3.9660622835104
BRD8 2.15012499018279
KIF20A 4.94809209223619
MRPS30 1.1051170807107
MRPS27 1.38847837487027
PFDN1 2.11827063806042
HBEGF 1.53030335130453
SLC4A9 4.41099838668914
LOX 3.0177288475867
c(\APBB3\, \MIR6831\) 1.10131987771077
SPARC 2.63980033737318
c(\IK\, \MIR3655\) 1.56974205973574
COL4A3BP 1.03447646441579
FAF2 1.5600551772028
PCDHB3 3.48444042641083
PCDHB5 3.27340721777608
PCDHB6 3.8454130600292
PCDHB7 3.39370302469796
PDE8B 1.79113489790061
PCDHB15 2.24533139186468
HAVCR1 8.2295882725249
GRM6 1.53391445045882
THG1L 1.61631228210961
CLINT1 1.1248541206835
THBS4 3.15020310600374
CNOT6 2.58216470766286
BTNL8 5.44230888607935
TTC1 1.56111777094181
RASGRF2 3.3942744736939
POLR3G 1.1149202781866
DROSHA 2.42580217349586
CDH6 5.44593934030523
LMNB1 2.75390834237622
SUB1 2.31432523233787
c(\FAM172A\, \MIR2277\) 1.75548253151303
TARS 1.56238934770873
LNPEP 2.56601911629282
PDE4D 2.0296991782308
RAD1 1.88953392513061
BRIX1 2.06797126802311
AGXT2 -3.52975347447397
SLC12A7 2.31984328373927
RAD50 1.94459232506049
ST8SIA4 1.61438039092199
GNPDA1 2.29821618449021
PCDH12 1.50602124242354
SKP1 1.68469273075373
NUP155 2.11124773683986
PPP2CA 1.38040922203366
FGF1 3.33506560523881
C5orf15 1.43697955145915
PPWD1 1.50701180262688
LIFR -1.41483510466176
TRAPPC13 1.46633431500258
C9 -4.84683325955729
TXNDC15 1.30161249172641
TTC33 1.11040963816777
RARS 1.64604854109718
WWC1 3.05078291498609
H2AFY 2.57317554785627
TCERG1 2.34907655405234
DPYSL3 2.98789457891983
SMAD5 2.19979146719043
CSNK1A1 1.35778628399243
HMGXB3 2.39239758660534
PDGFRB 2.21096448773336
CDX1 5.24013270253241
ATP6V0E1 1.48738051361892
BNIP1 1.71863711290208
STC2 4.70197983313974
HRH2 2.53742304916788
DBN1 5.00166513025373
ZNF346 1.65388344503423
UNC5A 6.08473863044832
EHHADH -3.58693940093525
SMC4 2.8170550252927
ACTR8 1.40366508939619
TBCCD1 1.15902645350756
TIMMDC1 1.46757607062968
KNG1 -3.8340950370302
HRG -4.86106547237822
HGD -1.27451892587927
CLDN16 1.53329425601455
ARL6 1.85489422093388
NPHP3 1.28440512312481
AMOTL2 1.19548674995023
ARMC8 1.49210698252398
CEP70 1.0223471620841
RBP2 4.28355275116574
SLC25A36 3.35712658897071
RNF7 1.47483320021578
TFDP2 1.95772691732778
BCHE -4.40552358256797
PDCD10 1.77123664243454
PFKFB4 2.47707655979745
c(\COL7A1\, \MIR711\) 4.80440925414476
FGF12 4.7497504342479
HES1 1.10247739710604
USP4 1.04866588954347
ACAP2 1.38774895016793
ECT2 5.15866688963077
HYAL1 -1.56231211379986
TUSC2 1.06038127218743
RPL24 1.44355560064776
C3orf14 3.45986429378673
FXR1 1.56112056674758
CBLB 1.88102551431512
BBX 1.92633267066726
IFT57 2.9085532337047
GNB4 1.36890653424371
IQCG 2.07329862722996
NCBP2 2.06883166191283
C3orf52 5.14735217005391
SLC41A3 2.01423588726943
PLXNA1 3.66820258337384
ABTB1 1.55410762234612
PODXL2 3.79368741752637
UPK1B 6.39226636118682
CSPG5 3.0101988063636
KLHL18 1.60768639333788
EFCC1 1.15796689621793
KIAA1257 1.1071600448969
NEK11 3.8340477892382
MRPL3 1.35725822747106
CISH -1.61187650792788
MAPKAPK3 1.87010384536774
COMMD2 1.80852953218458
PEX5L 4.06641647446976
RRP9 1.66855112273956
ABCC5 2.77478163886578
AADAC -2.16800119193465
ABHD14A-ACY1 -1.80946663474208
KLHL24 1.14909543296075
PLCH1 4.28530572672441
VIPR1 -2.09809863205884
SSR3 1.49600393424391
ZBTB47 1.46557663843614
TNNC1 2.87490570389487
NKTR 1.33409422472411
CLCN2 3.11772328270349
FOXP1 1.47122484212295
SLC4A3 6.88853438793169
INO80D 1.90679364225239
EEF1B2 1.78635901592966
ADAM23 3.41111047266114
DGUOK 1.77615129161755
MOB1A 1.89495998103873
KANSL3 2.08034775736441
LMAN2L 1.36649638987656
RTKN 1.05784497588373
TTL 2.00237886121993
IL1A 5.77866919196286
CCL20 2.8027134278372
PIKFYVE 1.16605504398045
KCNIP3 2.72025803608493
NCL 1.75333242677652
ACTR1B 1.32792751673709
SLC35F5 1.23245985527578
ACTR3 1.9698929471999
TFCP2L1 5.90037513211768
SF3B6 1.44462251598716
TP53I3 2.79022785449154
DNAJC27 1.69376671496243
POMC 4.03317321853503
STAM2 1.39120351305293
OTOF 3.17711380839935
GPD2 2.81107352342633
CENPA 3.67011056766541
ACVR1 1.96431000645663
TANC1 2.04061432803191
SLC30A3 4.96821577418207
MPV17 2.38895224004754
GTF3C2 2.27275524513773
EIF2B4 1.43822365407438
NRBP1 1.51369119290482
c(\ITGB6\, \LOC100505984\) 6.13157137360795
ITGA4 1.47200071152736
PSMD14 1.68614146554846
SNX17 1.36941907168598
ASB3 1.24893802571086
PPM1G 2.13273617245227
PDE1A 1.21534654132531
REEP6 -1.69720941138731
PCSK4 1.79888181958009
APC2 1.92408688632947
IFIH1 1.5534173868457
RPS15 1.94632244626173
GCA 2.47213399009235
INO80B 1.36670461875712
MOGS 1.19863230099195
PCGF1 1.80132121811264
CLIP4 3.10417730899722
SPTBN1 1.48221672799303
AUP1 1.08976166939511
HTRA2 1.30569822472127
LOXL3 1.53750938659864
DOK1 2.80158553881518
GALNT3 4.60376145143673
ACADL -2.68915833953025
EVA1A -3.28404010856613
LANCL1 1.59957360526137
WDR75 1.83846752331289
EFEMP1 2.61308283125407
REG1A 10.7691654062776
FANCL 1.37259309412831
STAT1 2.89943245094472
GLS 3.26726916762106
PAPOLG 1.72416286988924
PECR -1.43778231752507
UNC50 1.4566391262178
IGFBP2 -2.6393842626009
ELMOD3 1.07471320233647
IGFBP5 2.7782347534976
USP34 1.83685489026445
EFHD1 -1.49983167273894
KCNJ13 6.75327679466939
CCT4 1.87021187605641
OTX1 5.91377444060353
TXNDC9 1.8426738175545
GNLY 2.42939273978006
SF3B1 1.44995288070248
CHST10 3.62621741932932
PDCL3 2.21413525632131
MOB4 1.3960732209012
KDM3A 1.98933900560974
PLCD4 3.22174741740984
CHMP3 2.87443116797863
ZNF142 3.01222641403445
IL1R2 1.83019977981133
WNT6 2.85182317975797
SLC9A2 6.71275330762676
FHL2 1.92337589631432
MLPH 1.8806475839066
CNPPD1 1.64735330552665
UXS1 2.57060847788879
STK16 1.15383210533862
HDLBP 1.08186951064852
PPP1R7 1.25328425356967
PASK 2.8446623727949
STK25 1.54536079722078
PROC -2.87826064513035
TAF1B 1.59507969951024
HPCAL1 1.08126707502612
ODC1 2.37512201629646
BIRC6 1.11234059526086
NOL10 1.57323434337471
PLEKHB2 2.874237281417
GORASP2 1.62513611897294
STRN 1.47124388160717
CEBPZ 1.32355561045229
PRKD3 1.27909800241657
DCAF17 1.75371431825676
QPCT 4.00943268734807
RAB3GAP1 1.77967740518295
SLC25A12 2.69113452166251
RMDN2 -1.46901473034432
DARS 1.2958742875075
SRSF7 1.39257520530068
PLCL1 1.5946279881276
SLC1A4 1.2518417359075
SOS1 1.24332659969898
WIPF1 1.83982989215432
ORC2 2.02247542380444
COX7A2L 1.14187358451563
PNO1 1.82731465604826
ORC4 1.55283053387876
RND3 -1.23297559249876
ATF2 1.23522513576345
THADA 2.02399531678042
AAK1 2.67990571804748
TRAK2 1.98536781511145
TIA1 1.96955169248111
KISS1R 6.94571388500623
ARID3A 2.9600886420951
CD207 3.50390694146624
GRIN3B 1.39486143402379
VAX2 4.70597889788713
ATP6V1B1 5.11811573727837
MSH6 1.34367754562541
PLEKHA3 1.12776040088521
EPHA4 2.2362525248904
PARD3B 1.41847061626896
FARSB 1.84853958880155
ALMS1 2.05363571698523
BCL9 2.99609214142956
PRRX1 4.96058143394697
MARK1 3.30206013254452
TNR 3.69777064617174
MORN1 1.27575896422015
GPX7 2.28664763777069
CACYBP 2.19463784287376
SCP2 -1.70911755425287
TPSG1 2.74569962108724
FAM20B 1.74067724311906
c(\TCEANC2\, \MIR4781\) 2.03554066024382
LRRC42 2.04525038514539
WRAP73 1.60521568350986
ICMT 1.35710292942553
RPL22 1.23699720568353
CHD5 2.51556530475703
QSOX1 3.74119800166181
STXBP3 1.83425178227864
ERRFI1 -1.42197477380757
KIAA1324 5.57040293167802
OPRD1 2.95329404804557
AMPD2 1.25886569244735
SRSF4 1.00290676844514
MECR 1.02894384032668
KCNC4 3.20907468812905
WDR77 1.57637363936599
ATP5F1 1.04217444543793
HDAC1 1.850099709306
CAPZA1 1.75953389595492
S100PBP 2.19800718027694
RNF19B 1.95781221679152
SCAMP3 2.64428875146425
TRIM62 1.78395609697648
c(\ASH1L\, \MIR555\) 2.45943894603673
DLGAP3 2.05025424142889
SFPQ 1.57561547546822
GON4L 2.51755557481487
ARHGEF2 2.76585503875151
LAMTOR2 1.1072073998671
MEF2D 2.00241783480648
DOCK7 1.78700650960749
SRM 1.44769787807685
SWT1 1.62530052767581
DNAJC6 4.98023774225278
LEPR -1.98733353552437
IVNS1ABP 2.77449813943588
PRG4 -3.82061639880429
MIIP 1.19619091412664
SMG7 2.29602447178789
NCF2 2.91337994030767
SLC35D1 -1.73736198986698
PLA2G4A 3.14868616534019
WLS 1.58167372804543
PRDM2 1.5774925083982
RGS2 2.44720226006482
TROVE2 1.76372854896823
UCHL5 1.12320775600443
SRSF11 1.64886848809703
CTH -3.62846469742748
AGMAT -2.70130255554081
TNNI3K 2.44414773438671
CFHR3 -4.72408925285711
PLEKHM2 1.55667385197514
PHTF1 2.10396640099265
ZBTB17 1.39358531911683
CD58 3.63372644177107
TFAP2E 3.85535070091578
CD2 2.08721392177433
TTF2 3.21612670791183
KIF21B 2.78211757356313
TMEM9 2.19421498896391
ADPRHL2 1.84965344082204
MAP7D1 2.76334834076164
WARS2 2.21321966065287
HAO2 -5.66030032296576
OSCP1 3.00037816338473
EXOC8 1.57233444540545
GNPAT 1.95509375196747
TSNAX 1.84064510635363
C1orf109 1.80936317160559
RRAGC 1.85507378478976
TBCE 1.83439934993806
LGALS8 1.27851326818766
HPCAL4 3.90736842960628
MTR 2.05263926050754
BMP8B 4.14763383251915
SIPA1L2 2.60290810057531
RLF 1.08865795351461
KMO -1.13757086716399
KCNQ4 2.53642733611643
RIMS3 2.70314892050863
AKT3 2.98905691608267
ETV3 2.14054268194104
ACADM -1.16343719316513
ST6GALNAC5 5.28239659440424
SLAMF1 2.07141358104263
CD48 2.22767812204757
PADI2 3.852312552055
MFAP2 4.37246079517095
RPF1 1.51949722107186
KDM5B 2.95737716318451
ACTL8 13.7589511837249
RGS4 4.73289555054352
KLHL12 2.18661057977091
IGSF21 1.58906112944951
SSX2IP 1.59279507678241
ZNHIT6 2.13208738440921
PLA2G2D 3.83321909189306
RBBP5 1.61189224956899
GBP3 1.85080790423628
GPR89A 1.1280968402356
CDK18 1.99125686524609
RAB29 1.30438150601381
HMGCL -2.0794096845678
ID3 1.77710461374825
CR2 8.9547816654379
CD46 1.92734947575383
PRPF3 2.33849461085986
APH1A 1.60381494338393
P3H1 1.12622823536781
SLC2A1 5.84596310918007
c(\EBNA1BP2\, \MIR6733\) 1.24595281883203
CDC20 6.01665508962264
ARTN 4.02669831397703
IPO13 1.62832495655726
ATP6V0B 1.42962328302517
B4GALT2 1.51171949529334
ERI3 1.60476195212894
PTCH2 1.73925810029618
PIK3R3 1.43130945005637
TSPAN1 3.21406328936203
BLZF1 2.23965536112795
CCDC181 2.12079514345232
NSUN4 1.64618216933092
DR1 1.68862502482977
PRRC2C 2.25924044178612
F3 3.12289967353385
VAMP4 1.50510647683432
DPH5 1.63887292288682
PTBP2 2.06769870232631
TNFSF4 2.80981706369286
DARS2 1.95540443676619
HSD11B1 -2.91814397082193
IRF6 1.63965199586257
DIEXF 2.15470020635371
PLPPR4 2.87182115569749
SERPINC1 -3.84672742854864
RCAN3 2.54136489310039
SYF2 1.30181564142292
RSRP1 1.52493183919536
RCOR3 2.2342610937889
c(\STMN1\, \MIR3917\) 3.41784456352086
MAN1C1 -2.10543133790263
NEK2 6.38749213132845
RPS6KA1 1.68870708088117
DHDDS 1.04137080894427
NENF 1.58299852863987
NSL1 1.13223048095175
ARID1A 1.23667588782814
CENPF 5.7106996507998
RPA2 1.36946926843391
PPP1R8 1.19423888699373
MARC2 -1.07969526648758
SLC5A9 1.95171478116736
TXNDC12 1.38396048482027
ESYT2 1.57422990013738
CD3EAP 2.29595662057069
MESDC2 1.28830280283092
RCN2 2.75896870638387
CHRNB4 5.09106492332139
MUC5B 4.68598543571628
STAG1 1.37141311149842
A4GNT 3.76416421325068
STK11 1.22058909248017
KMT2A 1.83410214819636
TREH 1.97139028345104
IFT46 1.10692665937198
APOA1 -4.78256024578311
SLC8A2 2.79409555648394
KPTN 1.83588152226298
RPS25 1.37631221158014
KIF14 4.63913033595114
TNNT2 5.69891808563031
DDX59 1.40689163290478
CAMSAP2 2.92589470625704
ATF6 1.38712043494467
MREG 1.64016830896588
NRP2 1.84261757951922
CREB1 1.65379026267127
KLF7 2.1143632866391
TTR -5.11684703073447
B4GALT6 1.76252070169498
C1orf54 1.57173816477869
CA14 -1.24592878714536
CASC1 4.14905784917118
LRMP 1.79828259960964
ATP10B 4.6415207402804
SPCS2 1.32941502856705
USP35 2.52569963374991
ELOVL4 2.14745044398155
CASP8AP2 1.57720747755163
HMGN3 1.36374795074682
UBE3D 1.23612487545573
CNR1 4.51355641178791
ANKRD13C 1.72667669525699
SGIP1 2.46337181289671
PLAGL1 2.159058333906
FBXO30 1.34283023518696
TNFAIP3 1.77330559368624
AKAP7 2.04581687549758
MYB 4.79943948357644
ALDH8A1 -3.80449315346009
ARG1 -4.62795300615844
CTGF 1.46039618984145
PMFBP1 1.9469622318506
MED28 1.72436960875556
SLC16A7 1.96898342820567
TMEM5 1.58812994922659
ZNF430 2.87983584141264
VAMP8 1.56078759347415
DCLRE1B 2.39539747690374
MYL12B 1.78629282462337
ARMC2 2.2068475641656
RPN2 1.50006806033679
TGIF2 2.08387350892363
PKD2 2.13679709871175
ABCG2 -2.92911995342768
SPP1 7.43696192830045
CCNI 1.33449847701335
RARRES1 3.04964530185236
MFSD1 1.04495048296414
RAB3GAP2 2.00174729119989
EEF2KMT 1.66770129214003
PPL 2.02850094636993
UBN1 1.97627845089202
PCDH17 2.42960661951251
HS1BP3 1.60092705388936
LDAH 1.25731702274956
WDR35 2.63323727458033
CCND2 3.96007731259663
ELL2 -1.54132115749633
DNAH7 4.68880818342632
NDUFB3 1.20721682702456
GTF3C3 1.82283904227487
SATB2 1.36557188246858
UBE2B 1.17448047446596
ITGB1BP1 2.66427342592098
CPSF3 1.66222891603585
PIGZ 2.34544490778095
SENP5 1.17136346663063
CCDC92 1.28669688782536
C1orf198 3.25665234450486
TRIM67 4.93922677074796
HEATR1 2.03229149682971
PTBP3 2.29790641302212
FAM206A 1.01034270371698
WDR34 2.35800830491517
SET 1.83567970948182
PTPA 1.42160637400393
GLE1 1.30202390219269
CNTRL 2.10008698969152
TRIM32 1.97862103401708
PHF19 2.73720111674435
BSPRY 4.33151499076083
PPP6C 1.04189724542946
NDUFA8 1.08806149817395
RBM18 1.27243001281352
HSDL2 -1.53682626895995
MAPKAP1 1.17359258842817
GALNT12 4.67333165763464
VPS4B 1.25809425690077
C19orf25 2.12641645649971
ZBTB45 2.36360263881929
YLPM1 1.75239726058918
DCAF4 1.85936344509574
PROX2 2.33669160709508
FCF1 1.1861811360251
PGF 2.4407469241376
IFI27L2 3.29166525785459
